corpus,experimental_file,experimental_utterance,responder,experimental_response,experimental_start_time_minutes,experimental_past_tense,experimental_plural,experimental_elan_coded,experimental_age_years,experimental_length,experimental_utt_num,experimental_response_time,experimental_age_months,control_length,control_age_months,control_utterance,control_response,control_response_time,speaker,control_start_time_minutes,control_age,control_past_tense,control_plural,control_file,diff
jillian,020616,flied around the dinosaurs,CAT,he did,3.8958,TRUE,FALSE,TRUE,2.544832306639288,4,2,620,30,4,30,this is the Allosaurus,oh that's the little Allosaurus,0,CHI,2.6248666666666667,929.5,FALSE,FALSE,020616,0
jillian,020616,flied around the dinosaurs,CAT,he did,3.8958,TRUE,FALSE,TRUE,2.544832306639288,4,2,620,30,4,30,he is a daddy,oh,0,CHI,7.0511333333333335,929.5,FALSE,FALSE,020616,0
jillian,020616,flied around the dinosaurs,CAT,he did,3.8958,TRUE,FALSE,TRUE,2.544832306639288,4,2,620,30,4,30,the monsters say boo,oh dear,0,CHI,8.7406,917.5,FALSE,FALSE,020604,0
jillian,020616,and then I hided,CAT,oh no,4.13465,TRUE,FALSE,TRUE,2.544832306639288,4,3,370,30,4,30,can you tell it,you were gonna tell it,0,CHI,27.7563,917.5,FALSE,FALSE,020604,0
jillian,020616,and then I hided,CAT,oh no,4.13465,TRUE,FALSE,TRUE,2.544832306639288,4,3,370,30,4,30,can you draw Cinderella,you want me to draw Cinderella,0,CHI,20.411350000000002,917.5,FALSE,FALSE,020604,0
jillian,020616,and then I hided,CAT,oh no,4.13465,TRUE,FALSE,TRUE,2.544832306639288,4,3,370,30,4,30,is the little boy,the little boy,0,CHI,29.892466666666667,929.5,FALSE,FALSE,020616,0
jillian,020616,only all my friends camed,CAT,wow,8.065216667,TRUE,FALSE,TRUE,2.544832306639288,5,4,780,30,5,30,where's your Allosaurus the friend,I don't know,0,CHI,15.688383333333332,929.5,FALSE,FALSE,020616,0
jillian,020616,only all my friends camed,CAT,wow,8.065216667,TRUE,FALSE,TRUE,2.544832306639288,5,4,780,30,5,30,soon they will come to,oh okay,0,CHI,10.736033333333333,929.5,FALSE,FALSE,020616,0
jillian,020616,only all my friends camed,CAT,wow,8.065216667,TRUE,FALSE,TRUE,2.544832306639288,5,4,780,30,5,30,Aladar do you know this,let's see,0,CHI,29.002183333333335,929.5,FALSE,FALSE,020616,0
jillian,020616,and then all the mommy was and then the Jillysaurs camed,CAT,the Jillysaurs came,8.8553,TRUE,FALSE,TRUE,2.544832306639288,11,5,460,30,11,30,you were in the movie and I was watchin you Aladar,really,0,CHI,24.43501666666667,929.5,FALSE,FALSE,020616,0
jillian,020616,and then all the mommy was and then the Jillysaurs camed,CAT,the Jillysaurs came,8.8553,TRUE,FALSE,TRUE,2.544832306639288,11,5,460,30,11,30,did you dream about the bad bad flyin flyin um snail,did I,0,CHI,20.481766666666665,929.5,FALSE,FALSE,020616,0
jillian,020616,and then all the mommy was and then the Jillysaurs camed,CAT,the Jillysaurs came,8.8553,TRUE,FALSE,TRUE,2.544832306639288,11,5,460,30,11,30,he needs to play with his friends sometimes in the mud,in the mud,0,CHI,1.143,917.5,FALSE,FALSE,020604,0
jillian,020616,then you growed up now to be the daddy,CAT,yep and now I'm a daddy dinosaur,21.04918333,TRUE,FALSE,TRUE,2.544832306639288,9,6,260,30,9,30,can you tell the stepsisters to rip Cinderella's dress,oh they rip up her dress,0,CHI,30.672483333333332,917.5,FALSE,FALSE,020604,0
jillian,020616,then you growed up now to be the daddy,CAT,yep and now I'm a daddy dinosaur,21.04918333,TRUE,FALSE,TRUE,2.544832306639288,9,6,260,30,9,30,to your here's your present to give to me,okay,0,CHI,28.00766666666667,929.5,FALSE,FALSE,020616,0
jillian,020616,then you growed up now to be the daddy,CAT,yep and now I'm a daddy dinosaur,21.04918333,TRUE,FALSE,TRUE,2.544832306639288,9,6,260,30,9,30,I ate my peaches and I eat them all,you ate them even though you don't like,0,CHI,0.12081666666666666,929.5,FALSE,FALSE,020616,0
jillian,020616,they're growed up,CAT,they did,21.49611667,TRUE,FALSE,TRUE,2.544832306639288,3,7,350,30,3,30,I don't know,I think she turned the pumpkin into coach,0,CHI,26.038216666666663,917.5,FALSE,FALSE,020604,0
jillian,020616,they're growed up,CAT,they did,21.49611667,TRUE,FALSE,TRUE,2.544832306639288,3,7,350,30,3,30,went to Cathy's,they went to Cathy's,0,CHI,7.919016666666667,917.5,FALSE,FALSE,020604,0
jillian,020616,they're growed up,CAT,they did,21.49611667,TRUE,FALSE,TRUE,2.544832306639288,3,7,350,30,3,30,can we draw,you wanna draw on the chalkboard,0,CHI,19.69703333333333,917.5,FALSE,FALSE,020604,0
jillian,020616,you growed up and then that's the daddy,CAT,oh,30.19975,TRUE,FALSE,TRUE,2.544832306639288,8,8,240,30,8,30,that's my present when I was a baby,oh,0,CHI,30.60665,929.5,FALSE,FALSE,020616,0
jillian,020616,you growed up and then that's the daddy,CAT,oh,30.19975,TRUE,FALSE,TRUE,2.544832306639288,8,8,240,30,8,30,um my baby dinosaur is in the bathtub,oh he's still in the bathtub,0,CHI,14.372466666666666,929.5,FALSE,FALSE,020616,0
jillian,020616,you growed up and then that's the daddy,CAT,oh,30.19975,TRUE,FALSE,TRUE,2.544832306639288,8,8,240,30,8,30,that catch me and give me a bath,oh really,0,CHI,27.641683333333333,929.5,FALSE,FALSE,020616,0
jillian,020707,he went home and ated some trees that were brokened,INV,oh okay,18.67058333,TRUE,FALSE,TRUE,2.6036960985626285,10,1,190,31,10,31,and their teacher tells them to sit down until story,oh,0,CHI,9.9772,951,FALSE,FALSE,020707,0
jillian,020707,he went home and ated some trees that were brokened,INV,oh okay,18.67058333,TRUE,FALSE,TRUE,2.6036960985626285,10,1,190,31,10,31,you are you bringing these are you bringing these out,let's see,0,CHI,11.33975,951,FALSE,FALSE,020707,0
jillian,020707,he went home and ated some trees that were brokened,INV,oh okay,18.67058333,TRUE,FALSE,TRUE,2.6036960985626285,10,1,190,31,10,31,now this is his comfy comfy his comfy comfy washcloth,oh is it nice and soft,0,CHI,25.920366666666666,951,FALSE,FALSE,020707,0
jillian,020707,he falled into this river,INV,he did,18.89198333,TRUE,FALSE,TRUE,2.6036960985626285,5,2,150,31,5,31,they both went in mud,they both what,0,CHI,13.125866666666667,951,FALSE,FALSE,020707,0
jillian,020707,he falled into this river,INV,he did,18.89198333,TRUE,FALSE,TRUE,2.6036960985626285,5,2,150,31,5,31,wanna go in the bathtub,sure I think I need a bath,0,CHI,29.889133333333334,951,FALSE,FALSE,020707,0
jillian,020707,he falled into this river,INV,he did,18.89198333,TRUE,FALSE,TRUE,2.6036960985626285,5,2,150,31,5,31,put off the lion light,oh you put off we turn off the light,0,CHI,21.009766666666668,951,FALSE,FALSE,020707,0
jillian,020916,they doed her maked her do her chores,MOT,they made her do her chores,3.276566667,TRUE,FALSE,TRUE,2.7953456536618755,8,1,4990,33,8,33,and the grandpa dinosaur's growing up so fast,I don't remember that in the actual movie but I think that this is very funny,0,CHI,27.897583333333333,1035.5,FALSE,FALSE,021000,0
jillian,020916,they doed her maked her do her chores,MOT,they made her do her chores,3.276566667,TRUE,FALSE,TRUE,2.7953456536618755,8,1,4990,33,8,33,that's their their perch that they sleep in,that's the part of the tree that they sleep in,0,CHI,22.243266666666667,1035.5,FALSE,FALSE,021000,0
jillian,020916,they doed her maked her do her chores,MOT,they made her do her chores,3.276566667,TRUE,FALSE,TRUE,2.7953456536618755,8,1,4990,33,8,33,I wanna sing a b c d y,oh really,0,CHI,0.13595,1035.5,FALSE,FALSE,021000,0
matt,020510,okay I founding the little mans,MOT,did you say finding or founding,NA,FALSE,TRUE,TRUE,2.4449007529089664,6,1,910,29,6,29,making a dinosaur in the sky,making a dinoskaur in the sky,0,CHI,0,887,FALSE,FALSE,020504,0
matt,020510,okay I founding the little mans,MOT,did you say finding or founding,NA,FALSE,TRUE,TRUE,2.4449007529089664,6,1,910,29,6,29,the ball went in the water,the ball went in the water you're right,NA,CHI,0,901,FALSE,FALSE,020518,0
matt,020510,okay I founding the little mans,MOT,did you say finding or founding,NA,FALSE,TRUE,TRUE,2.4449007529089664,6,1,910,29,6,29,Buddy going poop on the floor,oh Buddy's going poop on the floor,NA,CHI,0,901,FALSE,FALSE,020518,0
matt,020707,he um fly flying his he flyed his kite and it fell on the cow,MOT,that's right he flyed his kite and then it fell on the cow,NA,TRUE,FALSE,TRUE,2.6036960985626285,15,1,380,31,16,31,I don't see I don't I don't I don't like it when he ripped his coat,he didn't like it when who ripped his coat,NA,CHI,0,966,FALSE,FALSE,020722,1
matt,020707,he um fly flying his he flyed his kite and it fell on the cow,MOT,that's right he flyed his kite and then it fell on the cow,NA,TRUE,FALSE,TRUE,2.6036960985626285,15,1,380,31,15,32,what what did the ah what did the what did the first one's name is,what's the first one's name,NA,CHI,0,979.5,FALSE,FALSE,020805,1
matt,020707,he um fly flying his he flyed his kite and it fell on the cow,MOT,that's right he flyed his kite and then it fell on the cow,NA,TRUE,FALSE,TRUE,2.6036960985626285,15,1,380,31,16,31,these get the this is picture of the fishy and this is picture of the crabbie,there's a picture of a crabbie on the fishy oh is that the part of the store where you can buy the crab,NA,CHI,0,966,FALSE,FALSE,020722,1
matt,020707,it flyed,MOT,it flyed,NA,TRUE,FALSE,TRUE,2.6036960985626285,2,2,300,31,2,31,a mousie,I'm sposta eat a mousie too,NA,CHI,0,951,FALSE,FALSE,020707,0
matt,020707,it flyed,MOT,it flyed,NA,TRUE,FALSE,TRUE,2.6036960985626285,2,2,300,31,2,31,lion that,can you put that what,NA,CHI,0,951,FALSE,FALSE,020707,0
matt,020707,it flyed,MOT,it flyed,NA,TRUE,FALSE,TRUE,2.6036960985626285,2,2,300,31,2,31,under here,he's laying on it are you sleeping Matty,NA,CHI,0,951,FALSE,FALSE,020707,0
roman,020604,I broked it,JEN,you broked it that's right,NA,TRUE,FALSE,TRUE,2.511978097193703,3,1,410,30,3,30,that's a daddy,that's a daddy it's a daddy bird,NA,CHI,0,917.5,FALSE,FALSE,020604,0
roman,020604,I broked it,JEN,you broked it that's right,NA,TRUE,FALSE,TRUE,2.511978097193703,3,1,410,30,3,30,a painted nail,yeah,NA,CHI,0,939.5,FALSE,FALSE,020626,0
roman,020604,I broked it,JEN,you broked it that's right,NA,TRUE,FALSE,TRUE,2.511978097193703,3,1,410,30,3,30,that's a pillow,that's a nice little pillow,NA,CHI,0,917.5,FALSE,FALSE,020604,0
roman,021001,sleept,JEN,you sleept,NA,TRUE,FALSE,TRUE,2.837782340862423,1,1,380,33,1,33,no,is there a horse in there,NA,CHI,0,1020,FALSE,FALSE,020915,0
roman,021001,sleept,JEN,you sleept,NA,TRUE,FALSE,TRUE,2.837782340862423,1,1,380,33,1,33,yes,yeah what else,NA,CHI,0,1036.5,FALSE,FALSE,021001,0
roman,021001,sleept,JEN,you sleept,NA,TRUE,FALSE,TRUE,2.837782340862423,1,1,380,33,1,33,yes,oh,NA,CHI,0,1020,FALSE,FALSE,020915,0
roman,031009,I felled on a carpet,KAR,on the carpet,NA,TRUE,FALSE,TRUE,3.85968514715948,5,1,630,46,5,46,a it was just good,it was good,NA,CHI,0,1423.75,FALSE,FALSE,031023,0
roman,031009,I felled on a carpet,KAR,on the carpet,NA,TRUE,FALSE,TRUE,3.85968514715948,5,1,630,46,5,46,see the see the fire,yeah,NA,CHI,0,1423.75,FALSE,FALSE,031023,0
roman,031009,I felled on a carpet,KAR,on the carpet,NA,TRUE,FALSE,TRUE,3.85968514715948,5,1,630,46,5,46,can you see it too,there is a door on what,NA,CHI,0,1409.75,FALSE,FALSE,031009,0
roman,040611,and and it stunged me right here,FAT,xxx it stunged you right here right above the eye,NA,TRUE,FALSE,TRUE,4.531143052703627,7,1,788,54,7,54,um um I wanna play with this,um Fruity do you remember Fruity got hit by a car,NA,CHI,0,1655,FALSE,FALSE,040611,0
roman,040611,and and it stunged me right here,FAT,xxx it stunged you right here right above the eye,NA,TRUE,FALSE,TRUE,4.531143052703627,7,1,788,54,7,54,I don't want it to break though,you gotta get it off,NA,CHI,0,1655,FALSE,FALSE,040611,0
roman,040611,and and it stunged me right here,FAT,xxx it stunged you right here right above the eye,NA,TRUE,FALSE,TRUE,4.531143052703627,7,1,788,54,7,54,um remember um it was a girl,oh I don't know if it was a girl or not,NA,CHI,0,1655,FALSE,FALSE,040611,0
roman,040720,um number two um um he bendeded a camp,CAR,um hm,NA,TRUE,FALSE,TRUE,4.639288158795345,9,1,460,55,9,55,um I saw that I saw a big dragon,a big dragon,NA,CHI,0,1694.5,FALSE,FALSE,040720,0
roman,040720,um number two um um he bendeded a camp,CAR,um hm,NA,TRUE,FALSE,TRUE,4.639288158795345,9,1,460,55,9,55,um um and I saw one said a cockacockadoo,oh yeah,NA,CHI,0,1694.5,FALSE,FALSE,040720,0
roman,040720,um number two um um he bendeded a camp,CAR,um hm,NA,TRUE,FALSE,TRUE,4.639288158795345,9,1,460,55,9,55,and then you put the other bread on top,um hm,NA,CHI,0,1694.5,FALSE,FALSE,040720,0
sachs,021112,you getted the blister out,MOT,yeah I didn't take that one out did I,NA,TRUE,FALSE,TRUE,2.951403148528405,5,1,69,35,5,35,I don't like that one,oh,0,CHI,0,1078,FALSE,FALSE,021112,0
sachs,021112,you getted the blister out,MOT,yeah I didn't take that one out did I,NA,TRUE,FALSE,TRUE,2.951403148528405,5,1,69,35,5,35,I want these at nursery,mhm,0,CHI,0,1083,FALSE,FALSE,021117,0
sachs,021112,you getted the blister out,MOT,yeah I didn't take that one out did I,NA,TRUE,FALSE,TRUE,2.951403148528405,5,1,69,35,5,35,I want sleep some more,okay,0,CHI,0,1074,FALSE,FALSE,021108,0
sachs,021112,I writed a,MOT,well somebody in the store made that circle around that color honey,NA,TRUE,FALSE,TRUE,2.951403148528405,3,2,73,35,3,35,draw every book,well but see Mommy was older Mommy was maybe six or seven or eight when she drew these,0,CHI,0,1079,FALSE,FALSE,021113,0
sachs,021112,I writed a,MOT,well somebody in the store made that circle around that color honey,NA,TRUE,FALSE,TRUE,2.951403148528405,3,2,73,35,3,35,do like this,tell me what it is,0,CHI,0,1078,FALSE,FALSE,021112,0
sachs,021112,I writed a,MOT,well somebody in the store made that circle around that color honey,NA,TRUE,FALSE,TRUE,2.951403148528405,3,2,73,35,3,35,jump jump jump,take xxx,0,CHI,0,1074,FALSE,FALSE,021108,0
sachs,021112,somebody writed more,MOT,mhm,NA,TRUE,FALSE,TRUE,2.951403148528405,3,3,20,35,3,35,I fold in,yes honey,0,CHI,0,1079,FALSE,FALSE,021113,0
sachs,021112,somebody writed more,MOT,mhm,NA,TRUE,FALSE,TRUE,2.951403148528405,3,3,20,35,3,35,bandaid right here,is that green spot is that your boo_boo,0,CHI,0,1078,FALSE,FALSE,021112,0
sachs,021112,somebody writed more,MOT,mhm,NA,TRUE,FALSE,TRUE,2.951403148528405,3,3,20,35,3,35,wash my hands,okay,0,CHI,0,1079,FALSE,FALSE,021113,0
sachs,030327,and one two mean mans,FAT,two mean mans and one mean lady,NA,FALSE,TRUE,TRUE,3.324435318275154,5,1,1670,39,5,39,and a pear an apple,now how many apples are there,0,CHI,0,1214.25,FALSE,FALSE,030327,0
sachs,030327,and one two mean mans,FAT,two mean mans and one mean lady,NA,FALSE,TRUE,TRUE,3.324435318275154,5,1,1670,39,5,39,do this on my back,oh,0,CHI,0,1217.75,FALSE,FALSE,030400,0
sachs,030327,and one two mean mans,FAT,two mean mans and one mean lady,NA,FALSE,TRUE,TRUE,3.324435318275154,5,1,1670,39,5,39,can I get some money,I don't have any,0,CHI,0,1214.25,FALSE,FALSE,030327,0
sachs,040728,I bented my belly,FAT,you did what,NA,TRUE,FALSE,TRUE,4.661190965092403,4,1,35,55,4,55,how_come it's in there,when frogs get in the water Nomi they get water inside them,0,CHI,0,1702.5,FALSE,FALSE,040728,0
sachs,040728,I bented my belly,FAT,you did what,NA,TRUE,FALSE,TRUE,4.661190965092403,4,1,35,55,4,55,fell of the pillow,don't pick at those Nomi please,0,CHI,0,1702.5,FALSE,FALSE,040728,0
sachs,040728,I bented my belly,FAT,you did what,NA,TRUE,FALSE,TRUE,4.661190965092403,4,1,35,55,4,55,I want the rest,you want what,0,CHI,0,1702.5,FALSE,FALSE,040728,0
sachs,040728,I bented my belly,FAT,oh,NA,TRUE,FALSE,TRUE,4.661190965092403,4,2,120,55,4,55,when can I speak,you can speak right now,0,CHI,0,1702.5,FALSE,FALSE,040728,0
sachs,040728,I bented my belly,FAT,oh,NA,TRUE,FALSE,TRUE,4.661190965092403,4,2,120,55,4,55,how_come it's in there,when frogs get in the water Nomi they get water inside them,0,CHI,0,1702.5,FALSE,FALSE,040728,0
sachs,040728,I bented my belly,FAT,oh,NA,TRUE,FALSE,TRUE,4.661190965092403,4,2,120,55,4,55,fell of the pillow,don't pick at those Nomi please,0,CHI,0,1702.5,FALSE,FALSE,040728,0
braunwald,040718d,I got it and it was all breaked,MOT,it was all broken,4.017133333,TRUE,FALSE,TRUE,4.633812457221081,8,1,405,55,8,55,I'm just I'm just too big for it,you are too big for this,0.011000000000024102,CHI,8.451633333333334,1692.5,FALSE,FALSE,040718c,0
braunwald,040718d,I got it and it was all breaked,MOT,it was all broken,4.017133333,TRUE,FALSE,TRUE,4.633812457221081,8,1,405,55,8,55,what in the world does a turtle say,a turtle doesn't say anything that I know of,0.5219999999999914,CHI,4.738616666666667,1692.5,FALSE,FALSE,040718c,0
emily,021115,I goed like this I goed like this when I goed ow,CAR,you hit yourself,24.44428333,TRUE,FALSE,TRUE,2.9596167008898013,12,3,690,35,12,35,I hafta my I hafta get my shirt here so I can,you hafta get your shirt in th in the d_v_d,0,CHI,15.515383333333334,1095,FALSE,FALSE,021129,0
emily,030012,and we comed over and then it was your birthday and we make the cake,CAR,yeah,3.5519,TRUE,FALSE,TRUE,3.0328542094455853,15,1,580,36,15,36,oh the cats can play with it the cats can play with it in there,in where,0,CHI,7.15355,1118.75,FALSE,FALSE,030023,0
emily,030409,and Mommy sitted there they came here and they gave it to my mommy and she sat there and I'm gonna buy one of those toys for Tiki whoa,CAR,look out what just happened,1.766116667,TRUE,FALSE,TRUE,3.3586584531143053,29,1,340,40,29,36,I got juice for you in my pack and I got lunch for you in my pack and I got lunch for me and I got juice for me,yeah,0,CHI,29.468433333333333,1107.75,FALSE,FALSE,030012,4
emily,030409,and Mommy sitted there they came here and they gave it to my mommy and she sat there and I'm gonna buy one of those toys for Tiki whoa,CAR,look out what just happened,1.766116667,TRUE,FALSE,TRUE,3.3586584531143053,29,1,340,40,25,40,why does your cats why does your cats why's your why do your cats your cats jump up on the seats and don't wanna play,why do your cats jump on seats,0,CHI,14.446233333333334,1226.75,FALSE,FALSE,030409,4
emma,021116,yes and the roar was so scared the flower goed away,FAT,the flower goed away,8.21185,TRUE,FALSE,TRUE,2.9623545516769334,11,1,230,35,11,35,and his other older sister is going to bring him down,who's the older sister,0,CHI,13.41065,1082,FALSE,FALSE,021116,0
emma,030907,yeah I maded it and I have I had kayak clothes on,FAT,oh great okay I get it,28.97626667,TRUE,FALSE,TRUE,3.7707049965776864,12,1,670,45,12,45,and my credit card in the basket and I can carry it,ooh my gosh,0,CHI,24.89538333333333,1377.25,FALSE,FALSE,030907,0
emma,040300,no she bringed all these aminals but she didn't bring this,LAU,oh the silo,1.775016667,TRUE,FALSE,TRUE,4.250513347022587,11,2,80,50,11,50,you can have the I get I'm gonna have the horsies,okay and I get the sheep,0,CHI,2.9108500000000004,1552.5,FALSE,FALSE,040300,0
jillian,020325,and I doed that yester when I goed to school,JEN,can I see it,19.83948333,TRUE,FALSE,TRUE,2.31895961670089,10,2,-2080,27,10,27,she she sits down and her mommy gets a present,huh,0,CHI,19.111983333333335,839,FALSE,FALSE,020317,0
jillian,020325,and I doed that yester when I goed to school,JEN,can I see it,19.83948333,TRUE,FALSE,TRUE,2.31895961670089,10,2,-2080,27,10,27,just a doggie in the in my in m house,daddy in your house,0,CHI,15.176666666666668,847,FALSE,FALSE,020325,0
matt,040405,he stucked his hand in it he stucked his hand in it,MOT,he sticks his hand in it he did,NA,TRUE,FALSE,TRUE,4.347707049965777,12,1,-473,52,12,52,oh no this one he won't fall off a chair will he,he won't fall off the chair,NA,CHI,0,1588,FALSE,FALSE,040405,0
roman,030925,and after dat he goed dose some caves and de Aladar and de jungle and den they climbed in dere and after dat after dat it closed,FAT,all the rocks came down,NA,TRUE,FALSE,TRUE,3.8199863107460645,27,1,1100,45,24,42,one there was one on the corner I saw it it was climbing on the chairs and then I have you found a spider,was it coming after you,NA,CHI,0,1297.75,FALSE,FALSE,030619,6
roman,030925,and after dat he goed dose some caves and de Aladar and de jungle and den they climbed in dere and after dat after dat it closed,FAT,all the rocks came down,NA,TRUE,FALSE,TRUE,3.8199863107460645,27,1,1100,45,26,40,they're dry a little bit but can you draw a snail with a with with with with a with a round round shell on its butt,oh yeah,NA,CHI,0,1249.25,FALSE,FALSE,030501,6
sachs,020909,yester morning I maked a tiger,MOT,you did,NA,TRUE,FALSE,TRUE,2.7761806981519506,6,1,595,33,6,33,I want up on my chair,okay you can go up on your chair,0,CHI,0,1014,FALSE,FALSE,020909,0
sachs,020909,yester morning I maked a tiger,MOT,you did,NA,TRUE,FALSE,TRUE,2.7761806981519506,6,1,595,33,6,33,you get my Play_Doh right here,mhm,0,CHI,0,1014,FALSE,FALSE,020909,0
braunwald,040718d,I got it and it was all breaked,MOT,it was all broken,4.017133333,TRUE,FALSE,TRUE,4.633812457221081,8,1,405,55,6,55,I can see the apple tree,well,0.05799999999999983,CHI,0.14905,1685.5,FALSE,FALSE,040711a,2
emily,021115,I goed like this I goed like this when I goed ow,CAR,you hit yourself,24.44428333,TRUE,FALSE,TRUE,2.9596167008898013,12,3,690,35,10,35,they don't drink ant juice but they only drink beer,ants don't drink beer do they,0,CHI,5.508,1081,FALSE,FALSE,021115,2
emily,021115,I goed like this I goed like this when I goed ow,CAR,you hit yourself,24.44428333,TRUE,FALSE,TRUE,2.9596167008898013,12,3,690,35,11,34,it crawls and it's got feet and he's got huge claws,what's he do with those claws,0,CHI,26.835033333333335,1042.5,FALSE,FALSE,021007,2
emily,030012,and we comed over and then it was your birthday and we make the cake,CAR,yeah,3.5519,TRUE,FALSE,TRUE,3.0328542094455853,15,1,580,36,16,35,talk to Zee for a little bit talk to Z my friend Zee a little bit,what are you gonna talk to Zee about,0,CHI,22.944016666666666,1081,FALSE,FALSE,021115,2
emily,030012,and we comed over and then it was your birthday and we make the cake,CAR,yeah,3.5519,TRUE,FALSE,TRUE,3.0328542094455853,15,1,580,36,13,36,yeah I gave that ne to you when it was your birthday yeah,oh a necklace,0,CHI,3.235716666666667,1107.75,FALSE,FALSE,030012,2
emily,030409,and Mommy sitted there they came here and they gave it to my mommy and she sat there and I'm gonna buy one of those toys for Tiki whoa,CAR,look out what just happened,1.766116667,TRUE,FALSE,TRUE,3.3586584531143053,29,1,340,40,22,37,we start by yellow and purple and blue and orange and purple and green and green and yellow and orange and purple,okay,-0.8999999999999773,CHI,10.537383333333334,1132.25,FALSE,FALSE,030106,10
emma,021116,yes and the roar was so scared the flower goed away,FAT,the flower goed away,8.21185,TRUE,FALSE,TRUE,2.9623545516769334,11,1,230,35,9,35,and she is gonna sit in the back too,boy oh boy she's just a little big isn't she,0,CHI,19.436833333333333,1082,FALSE,FALSE,021116,2
emma,021116,yes and the roar was so scared the flower goed away,FAT,the flower goed away,8.21185,TRUE,FALSE,TRUE,2.9623545516769334,11,1,230,35,10,36,do you want some mo more wool for the chicken,well if we are gonna make a chicken blanket we do need some more wool,0,CHI,14.891783333333333,1098.75,FALSE,FALSE,030003,2
emma,030907,yeah I maded it and I have I had kayak clothes on,FAT,oh great okay I get it,28.97626667,TRUE,FALSE,TRUE,3.7707049965776864,12,1,670,45,12,43,daddy can I get some tape some tape out of your place,I wonder what the double I wonder what the double l does,-4.056,CHI,13.0515,1330.25,FALSE,FALSE,030721,2
emma,030907,yeah I maded it and I have I had kayak clothes on,FAT,oh great okay I get it,28.97626667,TRUE,FALSE,TRUE,3.7707049965776864,12,1,670,45,11,44,he wanted to play with Ernie too ah in the sand,all right I wanna play in the sand,0,CHI,24.3189,1361.75,FALSE,FALSE,030822,2
emma,040300,no she bringed all these aminals but she didn't bring this,LAU,oh the silo,1.775016667,TRUE,FALSE,TRUE,4.250513347022587,11,2,80,50,10,51,the two babysitters we are gettin I'm gettin hungry so,okay,0,CHI,10.91015,1573.5,FALSE,FALSE,040321,2
emma,040300,no she bringed all these aminals but she didn't bring this,LAU,oh the silo,1.775016667,TRUE,FALSE,TRUE,4.250513347022587,11,2,80,50,10,51,I want you to buy something else for my birthday,oh okay,0,CHI,11.844933333333334,1580.5,FALSE,FALSE,040328,2
jillian,020325,and I doed that yester when I goed to school,JEN,can I see it,19.83948333,TRUE,FALSE,TRUE,2.31895961670089,10,2,-2080,27,9,26,and a Jilly and a daddy and a Jilly,very good,0,CHI,5.752016666666666,797.5,FALSE,FALSE,020206,2
matt,040405,he stucked his hand in it he stucked his hand in it,MOT,he sticks his hand in it he did,NA,TRUE,FALSE,TRUE,4.347707049965777,12,1,-473,52,11,51,because if you are buying some more take all of these,okay if I'm buying some more take all of these okay,NA,CHI,0,1566.5,FALSE,FALSE,040314,2
matt,040405,he stucked his hand in it he stucked his hand in it,MOT,he sticks his hand in it he did,NA,TRUE,FALSE,TRUE,4.347707049965777,12,1,-473,52,14,52,uh it has um it's furry kinda of and you never see it's eyes,what colors,NA,CHI,0,1588,FALSE,FALSE,040405,2
roman,030925,and after dat he goed dose some caves and de Aladar and de jungle and den they climbed in dere and after dat after dat it closed,FAT,all the rocks came down,NA,TRUE,FALSE,TRUE,3.8199863107460645,27,1,1100,45,24,50,earring on your nose and earring on your ear or earring on your eye or earing on your eye or earring on your hair,on your hair,NA,CHI,0,1525,FALSE,FALSE,040203,8
sachs,020909,yester morning I maked a tiger,MOT,you did,NA,TRUE,FALSE,TRUE,2.7761806981519506,6,1,595,33,6,35,something bends and bends like this,yes it does,0,CHI,0,1078,FALSE,FALSE,021112,2
